,Region,Variables,R_2,Var_R,Random_seed
922,LasVegas,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.890345555163524,0.03087313446771378,22
923,LasVegas,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7573682120884235,0.18311114819198726,23
924,LasVegas,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9454771715788082,0.005691578228980587,24
925,LasVegas,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8818416604285564,0.06186908001921554,25
926,LasVegas,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.840595388723937,0.10021691761807117,26
927,LasVegas,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9274996119557382,0.014639339083872716,27
928,LasVegas,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8542702570519681,0.05044589490083984,28
929,LasVegas,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9107844989193242,0.021138710625786428,29
930,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9560504905361091,0.014617904163107598,0
931,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.947205841820446,0.02395448625887664,1
932,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9308379627779632,0.04059347682535397,2
933,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9454876072006547,0.026512035220848773,3
934,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9750563957878261,0.0086277348624888,4
935,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9379308256249166,0.02064819006651497,5
936,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7487349120905202,0.217489737356501,6
937,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9299963251229729,0.04022379897679096,7
938,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.966594780911297,0.003712048154749792,8
939,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8712299751286415,0.10209727205686292,9
940,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9001733849874352,0.07149885937648315,10
941,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9196790434302632,0.0493125156912394,11
942,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9681318836918078,0.0004192311640948132,12
943,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9456490770387329,0.026042586773074583,13
944,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8523391610408044,0.120084521897878,14
945,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9255966520865768,0.03966170475461739,15
946,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8926420524290739,0.0774003587876132,16
947,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9294058429482104,0.03437410781131778,17
948,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9549777718931732,0.01190575710493802,18
949,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9304800816123028,0.03354774232667379,19
950,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9087557078429177,0.03553839375388268,20
951,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9543577024610731,0.014844447104542025,21
952,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9304753988284382,0.028308185619974613,22
953,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9214502100601434,0.04695078797568064,23
954,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9548247844114185,0.015802505120260824,24
955,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9273585390691691,0.035484094890464446,25
956,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9093634582719052,0.06296106177253724,26
957,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.942265473075426,0.023334165927527017,27
958,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9671382482447362,0.0018911309015486877,28
959,LosAngeles,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8507191269498238,0.07952800717619701,29
960,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-1.2310736311982984,1.5615488058441622,0
961,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8301046280809179,0.06829441077695453,1
962,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.32490887126625967,0.4577148472360201,2
963,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8668170023347992,0.022052141267335457,3
964,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7413580270164868,0.1395589194430933,4
965,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7590458040151573,0.10029669592426849,5
966,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7644552260020661,0.09438122503963398,6
967,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.810461776183321,0.0867588098113602,7
968,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7617535531105268,0.06035606689234996,8
969,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7823644865172357,0.07342260224310904,9
970,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8222931171712995,0.07629888911484461,10
971,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7644623492556277,0.12152795143601858,11
972,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8824581352245111,0.011871910208464564,12
973,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8101933668028292,0.02434337605154535,13
974,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6812321437827566,0.10872353673256763,14
975,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.3773994273289476,0.9298139502211276,15
976,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6629327039883801,0.2374198422477235,16
977,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8290043835011969,0.0470527382885344,17
978,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.836836616658078,0.029582893829629087,18
979,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8291828219126268,0.055307550654882465,19
980,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8246528684314247,0.0698408542062855,20
981,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6034111590364263,0.25216485706489933,21
982,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8690988467047456,0.05764818068426625,22
983,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7137928335321643,0.18810715326313232,23
984,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8806500310355224,0.024223408628478493,24
985,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7927226542963205,0.09336552412918075,25
986,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7948522787098213,0.08184330960100361,26
987,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.27419998511396093,0.3925959515082962,27
988,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8352747292281184,0.04725955598751508,28
989,Louisville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7693839694283298,0.05054953390947503,29
990,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4783070809494503,0.18812278077488376,0
991,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9076063794355119,0.0515019318981651,1
992,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7860310495755998,0.07661016427511691,2
993,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.45726014431146356,0.40228724995947973,3
994,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8101525733960582,0.026539037262523824,4
995,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.46171658951383243,0.08760599884497611,5
996,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7911628193185501,0.07769970578991625,6
997,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7856792385744478,0.07419524943436995,7
998,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7764675077785611,0.08791690862010315,8
999,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-4.675252590694844,5.522297391582762,9
1000,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-2.21314389398506,2.9326737155911875,10
1001,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8091550752388807,0.05188566169419406,11
1002,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.703629527987019,0.04730210670479451,12
1003,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6407386572547189,0.22162180364569695,13
1004,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-1.2513626190267142,1.9538059738507032,14
1005,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8132152353537889,0.034963975828318894,15
1006,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.8201138007333599,1.1928846889046016,16
1007,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.49186967769061074,0.3760294172872698,17
1008,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5781623098905176,0.2309927603227484,18
1009,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.43053964433682834,0.4027644276719766,19
1010,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6258335073172485,0.14438972590624555,20
1011,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7492483787904007,0.12276266676597558,21
1012,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4794732694729936,0.20575800263122546,22
1013,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8365536841184992,0.030297665142270946,23
1014,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6505303132127143,0.17680328913935606,24
1015,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7201809049500482,0.13181056866493168,25
1016,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.443602331565885,0.36951007907194655,26
1017,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8152514141234896,0.05029279515125917,27
1018,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-4.902625047400989,4.318748594204274,28
1019,MiamiFtLauderdale,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8583487595348335,0.045728693062500825,29
1020,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8948884037670608,0.00284645118158533,0
1021,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5494354431119853,0.11291175966382117,1
1022,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9013263381916268,0.032441688204952746,2
1023,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8724599035720015,0.0504614902763878,3
1024,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7764972692290261,0.13118779300187355,4
1025,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.24466701943596747,0.8818212686994397,5
1026,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.13320812925978376,0.53613648553159,6
1027,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.2705154110137309,0.8105901743934509,7
1028,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.3134423122281311,0.14221219778430993,8
1029,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8702153208625428,0.06884200533459306,9
1030,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8159955285179101,0.1264214314468085,10
1031,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8453839779957113,0.06931637460625018,11
1032,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9181744590645627,0.02420068948997156,12
1033,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9107921442792619,0.004249036209283408,13
1034,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.08094072547967901,0.6373059963308121,14
1035,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.6781695479038958,1.4720896661323981,15
1036,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9090926530507123,0.028903117893409158,16
1037,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8903048327533152,0.05421848640516114,17
1038,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8282080807411085,0.09987372829850438,18
1039,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9085038384632521,0.008785376419245483,19
1040,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8730096514752734,0.05603824600351892,20
1041,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.47527091552492196,0.35235453538536676,21
1042,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.010217969173095698,0.012864181500188199,22
1043,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8926421217238923,0.05018062674256307,23
1044,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8874300309393222,0.0034581431294240517,24
1045,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8153497606888815,0.07640793728612505,25
1046,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7251645985154577,0.13046985651215326,26
1047,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-7.27548626614068,6.724651488919793,27
1048,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8450963975478256,0.04666356694778517,28
1049,Midsouth,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.20404002032813273,0.3409853061792838,29
1050,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8492415889449114,0.03407799640950482,0
1051,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.836262049397066,0.046186809865929934,1
1052,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.41980697096633834,0.4542967850598625,2
1053,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7303465666799982,0.020727801429122783,3
1054,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8280030993033243,0.014433513860888647,4
1055,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7771469885437544,0.08430889263037145,5
1056,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8280453313553668,0.04322819322899718,6
1057,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7889346019672336,0.09138161673146528,7
1058,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4815447411179117,0.09700144602729965,8
1059,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8906730960571904,0.08950805074394774,9
1060,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6926675965305404,0.17341111480393212,10
1061,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6799849898525565,0.14240241569103418,11
1062,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.819947064023745,0.036637101662390426,12
1063,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8775452936580928,0.0022720533922963027,13
1064,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.574464495305654,0.15534638795151323,14
1065,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.673732073707408,0.21178083011282134,15
1066,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7797268962062389,0.0971271136183578,16
1067,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7217303827223391,0.04637469879497802,17
1068,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8418631894543244,0.04428089293637538,18
1069,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7765017742903428,0.11398232196090696,19
1070,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7881062390306947,0.1006814728146116,20
1071,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8075136081215977,0.07446851363286489,21
1072,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7723853784380463,0.010827081357677515,22
1073,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4802485639515772,0.41360976909553604,23
1074,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7945042435102362,0.018458265354113768,24
1075,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8210216704552175,0.06660079130141727,25
1076,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7766992636609141,0.09457680973667404,26
1077,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8130485142871204,0.06934019813866843,27
1078,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8397440598707215,0.045748402835765756,28
1079,Nashville,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8290190370236261,0.029866008456080007,29
1080,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7808547360586238,0.11211523998763506,0
1081,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8391255587509949,0.05007913834247413,1
1082,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8511494233975634,0.03504293907051004,2
1083,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.852544001667471,0.036932951755895393,3
1084,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8029513388423312,0.08799558826255649,4
1085,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9266458641099325,0.04196728336799049,5
1086,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8398758890003001,0.008094247871143212,6
1087,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8531936558473776,0.037176749616362526,7
1088,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7669430446308919,0.12593001954599603,8
1089,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8822879494117861,0.004635095809338963,9
1090,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8954683449136376,0.017893508120091495,10
1091,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7810654851674232,0.11022436340384378,11
1092,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7281753291148254,0.15180449202007762,12
1093,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6943141595263764,0.20617974080349577,13
1094,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7859371686776966,0.09537257815365796,14
1095,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8579642532101024,0.02806483506582702,15
1096,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9581131148133593,0.08737496671596623,16
1097,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7843880054859422,0.10178492821066987,17
1098,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8006154947025689,0.08191163217628195,18
1099,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7964885308941256,0.08607444636161765,19
1100,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5873615997241838,0.3135097668821416,20
1101,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8308359531931326,0.05948111085346519,21
1102,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8214127403045741,0.06962043035811494,22
1103,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.918034849555693,0.03805952962155601,23
1104,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7940622390939674,0.07281730778111217,24
1105,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7305066792648485,0.16379163946297393,25
1106,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5794690160028597,0.31955857044702285,26
1107,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8765808283725091,0.010027552447715138,27
1108,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7924575239456653,0.09385064214779582,28
1109,NewOrleansMobile,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.2800219381623268,0.3334083810741846,29
1110,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8814711276345947,0.05413506224617848,0
1111,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4963413756257985,0.3750943168363252,1
1112,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9509731722819376,0.021978824424202403,2
1113,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.5324187589638065,1.2497211104572068,3
1114,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8903548205914372,0.03956865125654374,4
1115,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.3341174227400454,0.5975633595432315,5
1116,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8182194327091107,0.08212509927429001,6
1117,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.937218743814712,0.007032677613949434,7
1118,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-2.642978153902844,3.556719438976509,8
1119,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7176222760998339,0.21527577879115456,9
1120,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.47222958190301334,0.13272860671189046,10
1121,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.19005618018331583,1.118220322559415,11
1122,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.11621965339400187,1.0484541791300384,12
1123,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7875594596509068,0.04859867036597376,13
1124,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7633233624480135,0.16833610129926624,14
1125,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-2.145955088328989,2.9686179155059964,15
1126,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8126429407766473,0.02338444786781091,16
1127,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7949233899460739,0.08741179044588265,17
1128,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7455013069407673,0.17128701422184556,18
1129,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7600655515563655,0.15132512205709625,19
1130,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8916868507008306,0.04257825204766874,20
1131,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.295377630579683,0.32714822217448347,21
1132,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7551890961732244,0.0168922231539661,22
1133,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9012496484543855,0.05743391835814182,23
1134,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8732110359953278,0.022187649956081246,24
1135,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8240656901971118,0.020872604536256056,25
1136,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6395913651932987,0.17559702128818355,26
1137,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.30545335986216116,0.5983699786545498,27
1138,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8183300308566686,0.10742182577173776,28
1139,NewYork,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8145291158651816,0.11368281774197908,29
1140,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7964926327211149,0.06249700724633023,0
1141,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8724868809372657,0.057078890722866094,1
1142,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8412277003002357,0.03245285297966383,2
1143,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.1895562422263063,0.7024706617036597,3
1144,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8971773645587224,0.02757924316519733,4
1145,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-2.6027751884768726,3.4734675249015905,5
1146,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.819037000635234,0.09497830678065189,6
1147,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9099720843965385,0.011616706457645454,7
1148,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-22.910647452665682,23.716016033634695,8
1149,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-1.0001605588317037,1.8504555807632783,9
1150,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-3.465275757859988,4.300960525970093,10
1151,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8619016455472203,0.07165958370963887,11
1152,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7979405048824042,0.09033184537946848,12
1153,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.870098453062349,0.04123666677911364,13
1154,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7567201541477686,0.08860207465558534,14
1155,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7547397500902087,0.11757810370400112,15
1156,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.949622062714865,0.02044334503783829,16
1157,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8626749313185611,0.02003759391630966,17
1158,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8575419273426792,0.07216603397108878,18
1159,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6891542169124558,0.1562641361817173,19
1160,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6509827480602606,0.03884978086721769,20
1161,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.1529036578529338,0.19236539514545714,21
1162,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8698075888571002,0.026097086700573868,22
1163,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9347200849736004,0.014610621076421637,23
1164,Northeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8334052926364276,0.10254729079825342,24
